OBJECTID_1,GROWTH_RATE
2075,0.017
2076,0.019
2077,0.001
2078,0.019
2079,0.005
2080,0.002
2081,0
2082,0.004
2083,0.041
2084,0.018
2085,0.016
2086,0.006
2087,0.016
2088,0.016
2089,0.014
2090,0.014
2091,0.014
2092,0.056
2093,0.026
2094,0.036
2095,0.021
2096,0.023
2097,0.025
2098,0.024
2099,0.012
2100,0.024
2101,0.01
2102,-0.003
2103,0.011
2104,0
2105,0.021
2106,-0.016
2107,-0.014
2108,0
2109,-0.01
2110,-0.003
2111,-0.003
2112,-0.001
2113,0.018
2114,0.014
2115,0.047
2116,0.004
2117,0.005
2118,0.004
2119,0.005
2120,0.015
2121,0.015
2122,0.009
2123,-0.021
2124,-0.014
2125,0.033
2126,0.004
2127,-0.013
2128,0.025
2129,0.038
2130,0.007
2131,0.021
2132,0.034
2133,0.019
2134,0.016
2135,0.02
2136,0.018
2137,-0.008
2138,0.024
2139,0.024
2140,-0.001
2141,0.033
2142,-0.006
2143,0.013
2144,-0.011
2145,-0.004
2146,0.009
2147,-0.001
2148,0.068
2149,-0.009
2150,-0.003
2151,0.027
2152,0.015
2153,0
2154,0.02
2155,0.014
2156,0.017
2157,0.007
2158,0.011
2159,0.029
2160,0.024
2161,0.014
2162,0.018
2163,0.037
2164,0.043
2165,-0.028
2166,0.016
2167,0.02
2168,0.012
2169,0.013
2170,0.022
2171,0.001
2172,-0.003
2173,0.015
2174,0.024
2175,-0.043
2176,-0.005
2177,-0.002
2178,-0.008
2179,-0.005
2180,-0.009
2181,-0.01
2182,0
2183,0.022
2184,0.005
2185,0.021
2186,0
2187,0.001
2188,-0.002
2189,0.025
2190,0
2191,-0.002
2192,0.024
2193,-0.003
2194,-0.005
2195,0.014
2196,0.03
2197,-0.01
2198,-0.004
2199,0.024
2200,-0.012
2201,0.013
2202,0.006
2203,0.014
2204,0.016
2205,0.013
2206,0.006
2207,0.014
2208,0.016
2209,-0.003
2210,0.088
2211,0.014
2212,-0.004
2213,-0.003
2214,-0.003
2215,-0.003
2216,0.022
2217,-0.004
2218,0.024
2219,0.008
2220,0
2221,-0.015
2222,-0.036
2223,0.022
2224,-0.018
2225,-0.011
2226,0.001
2227,-0.002
2228,0.022
2229,-0.003
2230,-0.006
2231,0.04
2232,-0.004
2233,0.008
2234,0.009
2235,0.015
2236,0.014
2237,0
2238,-0.003
2239,0.035
2240,0.042
2241,-0.009
2242,-0.003
2243,-0.003
2244,0.005
2245,0.014
2246,-0.031
2247,-0.01
2248,-0.002
2249,-0.017
2250,-0.006
2251,-0.006
2252,0.025
2253,0.016
2254,0.022
2255,0.017
2256,0.015
2257,-0.021
2258,-0.045
2259,0.015
2260,0.011
2261,0.015
2262,0
2263,0.05
2264,0.013
2265,0.013
2266,0.007
2267,0.001
2268,0
2269,-0.003
2270,0.009
2271,0.033
2272,-0.052
2273,0.02
2274,0.017
2275,0.016
2276,0.012
2277,-0.007
2278,0.024
2279,0.037
2280,-0.003
2281,0.005
2282,-0.002
2283,-0.015
2284,0.014
2285,-0.001
2286,0.015
2287,0.001
2288,0.02
2289,0.011
2290,-0.003
2291,0.011
2292,0.011
2293,0.019
2294,0.02
2295,0.031
2296,0.022
2297,-0.016
2298,0.007
2299,0.023
2300,0.017
2301,0.031
2302,0.002
2303,0.018
2304,0.013
2305,0.051
2306,0.016
2307,0.015
2308,0.015
2309,0.024
2310,-0.003
2311,-0.004
2312,0.059
2313,0.019
2314,0
2315,-0.005
2316,-0.002
2317,-0.037
2318,0.109
2319,0.102
2320,0.019
2321,0.041
2322,-0.024
2323,0.014
2324,0.025
2325,0.043
2326,0.013
2327,0.016
2328,0.005
2329,-0.003
2330,-0.009
2331,-0.014
2332,-0.002
2333,0.005
2334,-0.014
2335,-0.008
2336,0.072
2337,0.022
2338,0.015
2339,-0.022
2340,0
2341,0
2342,0.015
2343,0.035
2344,0.017
2345,-0.004
2346,-0.002
2347,0.004
2348,-0.021
2349,0.012
2350,-0.011
2351,-0.014
2352,0
2353,-0.003
2354,0.003
2355,0.012
2356,0.013
2357,0.025
2358,-0.001
2359,0
2360,0.016
2361,0.018
2362,0.002
2363,0.006
2364,0.12
2365,0.014
2366,-0.031
2367,0.038
2368,0.018
2369,0.006
2370,-0.014
2371,-0.001
2372,-0.001
2373,0.019
2374,0.022
2375,0
2376,0
2377,-0.007
2378,0.009
2379,0.005
2380,0.04
2381,0.004
2382,-0.004
2383,0.025
2384,0.009
2385,-0.007
2386,-0.008
2387,-0.006
2388,-0.007
2389,-0.001
2390,0.019
2391,-0.017
2392,0.024
2393,0.022
2394,0.03
2395,0.014
2396,0.017
2397,0.016
2398,0.014
2399,0.067
2400,0.015
2401,0.014
2402,0.02
2403,0.015
2404,0.065
2405,-0.001
2406,0.028
2407,0.002
2408,-0.016
2409,0.014
2410,0.018
2411,0.019
2412,-0.013
2413,-0.012
2414,0.101
2415,0.025
2416,0.021
2417,0
2418,-0.003
2419,0.005
2420,0
2421,-0.001
2422,-0.005
2423,-0.014
2424,-0.007
2425,0.02
2426,0.021
2427,-0.009
2428,0.021
2429,0.031
2430,0.017
2431,0.034
2432,0.018
2433,0.017
2434,0.038
2435,0.018
2436,0
2437,0
2438,0.005
2439,-0.022
2440,0.014
2441,-0.004
2442,-0.018
2443,0.024
2444,0.05
2445,0
2446,0.015
2447,0.022
2448,0.015
2449,0.024
2450,0.025
2451,0.025
2452,0.002
2453,0.017
2454,-0.004
2455,-0.003
2456,-0.016
2457,0.051
2458,0.021
2459,0.008
2460,0.045
2461,0.014
2462,0.014
2463,0.011
2464,0.002
2465,-0.005
2466,0
2467,-0.009
2468,0.002
2469,0.023
2470,0.011
2471,0.016
2472,0.023
2473,0.016
2474,0.014
2475,-0.001
2476,0.017
2477,0.015
2478,0.015
2479,0.026
2480,0.007
2481,-0.011
2482,0.024
2483,-0.005
2484,0.002
2485,0.069
2486,0.014
2487,-0.003
2488,-0.004
2489,-0.003
2490,0.028
2491,-0.005
2492,-0.021
2493,0.036
2494,0.015
2495,0.017
2496,0.017
2497,0.021
2498,0.018
2499,0.022
2500,0.024
2501,-0.011
2502,-0.009
2503,0.008
2504,-0.005
2505,0.021
2506,0.029
2507,-0.01
2508,0.001
2509,0.001
2510,-0.009
2511,-0.01
2512,0.013
2513,0.005
2514,0.002
2515,0
2516,-0.006
2517,-0.003
2518,-0.034
2519,0.006
2520,0.013
2521,0.032
2522,0.026
2523,0.017
2524,0.02
2525,-0.003
2526,0.016
2527,0.018
2528,0.017
2529,0.027
2530,0.031
2531,0.03
2532,0.017
2533,0.001
2534,0.015
2535,-0.003
2536,0.006
2537,0
2538,0.031
2539,0.013
2540,0.012
2541,-0.013
2542,-0.005
2543,0.029
2544,-0.011
2545,-0.003
2546,0.021
2547,-0.007
2548,0.022
2549,-0.047
2550,0.029
2551,0.012
2552,0.007
2553,0
2554,0.052
2555,0.021
2556,-0.018
2557,0
2558,-0.004
2559,-0.004
2560,0.011
2561,-0.021
2562,0.004
2563,-0.012
2564,-0.064
2565,0.065
2566,0.015
2567,0.016
2568,-0.037
2569,0.02
2570,-0.012
2571,0.013
2572,0.013
2573,0.009
2574,0.011
2575,0.035
2576,0.033
2577,0.014
2578,0.026
2579,0.017
2580,0.02
2581,-0.009
2582,-0.006
2583,0.007
2584,0
2585,0.014
2586,0.013
2587,0.014
2588,0.032
2589,0.024
2590,0.02
2591,0.02
2592,0.027
2593,0.015
2594,0.015
2595,0.015
2596,0.016
2597,0.01
2598,0.014
2599,-0.005
2600,0.009
2601,0.001
2602,0.07
2603,0.043
2604,0.012
2605,-0.029
2606,0.02
2607,0.014
2608,-0.007
2609,0.014
2610,0.013
2611,-0.021
2612,0.024
2613,-0.001
2614,0.022
2615,-0.01
2616,-0.012
2617,-0.002
2618,0
2619,-0.001
2620,0.027
2621,0.014
2622,0.017
2623,-0.004
2624,0.013
2625,-0.003
2626,-0.003
2627,-0.003
2628,0.004
2629,0.008
2630,-0.001
2631,-0.009
2632,0.001
2633,0.007
2634,0.001
2635,-0.018
2636,0.012
2637,0.014
2638,-0.042
2639,0.002
2640,0.014
2641,-0.001
2642,-0.001
2643,0
2644,0.013
2645,-0.006
2646,0.026
2647,0.008
2648,0.016
2649,0.015
2650,-0.056
2651,0.039
2652,0.037
2653,0.026
2654,-0.004
2655,-0.003
2656,0.015
2657,0.015
2658,0.011
2659,0.022
2660,0.013
2661,0.005
2662,0.026
2663,0.058
2664,0.027
2665,-0.027
2666,-0.005
2667,-0.009
2668,0.014
2669,-0.005
2670,-0.017
2671,-0.007
2672,-0.006
2673,-0.014
2674,-0.006
2675,-0.023
2676,-0.001
2677,0.005
2678,0.008
2679,-0.006
2680,-0.048
2681,0.021
2682,-0.025
2683,-0.003
2684,0.02
2685,0.03
2686,0.015
2687,0
2688,0.036
2689,0.026
2690,0.015
2691,0.022
2692,-0.023
2693,0.003
2694,-0.003
2695,0.052
2696,-0.018
2697,0.025
2698,0.014
2699,0.014
2700,0.01
2701,0.014
2702,-0.011
2703,-0.007
2704,-0.008
2705,-0.008
2706,-0.007
2707,-0.008
2708,-0.004
2709,0.003
2710,-0.001
2711,-0.006
2712,0.025
2713,0.02
2714,0
2715,-0.003
2716,-0.011
2717,0.008
2718,0.006
2719,0.003
2720,0.021
2721,-0.006
2722,0.004
2723,0.023
2724,0.025
2725,-0.024
2726,0.024
2727,-0.007
2728,0.013
2729,-0.006
2730,0.039
2731,-0.004
2732,0.024
2733,0.02
2734,0.02
2735,0.025
2736,0.006
2737,0.008
2738,0.028
2739,0.032
2740,0.017
2741,0.03
2742,0.037
2743,0.005
2744,-0.04
2745,0.035
2746,-0.001
2747,0.025
2748,0.013
2749,-0.012
2750,-0.006
2751,0.014
2752,0.024
2753,0.024
2754,0.016
2755,0.009
2756,-0.004
2757,-0.008
2758,-0.002
2759,0.013
2760,0.014
2761,0.036
2762,0.065
2763,0.014
2764,-0.006
2765,0.024
2766,-0.012
2767,0.002
2768,0.008
2769,-0.006
2770,-0.007
2771,0.018
2772,0.018
2773,-0.005
2774,-0.003
2775,-0.003
2776,0.017
2777,0.024
2778,-0.003
2779,-0.002
2780,-0.045
2781,0.017
2782,0.014
2783,0.016
2784,0.01
2785,0.009
2786,0.003
2787,0.012
2788,-0.002
2789,0.024
2790,0.02
2791,0.003
2792,0.026
2793,0.011
2794,0.011
2795,0
2796,0.041
2797,0.021
2798,0.026
2799,0.091
2800,0.116
2801,0.024
2802,-0.014
2803,-0.005
2804,0.014
2805,0.024
2806,-0.002
2807,0.007
2808,0.022
2809,0.003
2810,0.011
2811,0.001
2812,0.013
2813,-0.005
2814,-0.023
2815,-0.003
2816,-0.001
2817,-0.004
2818,-0.005
2819,0.009
2820,0.017
2821,-0.003
2822,0.017
2823,0.014
2824,0.014
2825,0.02
2826,0.006
2827,0.007
2828,0.006
2829,0.014
2830,-0.025
2831,0.024
2832,0.017
2833,-0.008
2834,0.014
2835,0.016
2836,0.036
2837,0.05
2838,0.015
2839,0.003
2840,-0.008
2841,-0.009
2842,-0.005
2843,-0.003
2844,0.03
2845,0.018
2846,0.032
2847,0.009
2848,-0.003
2849,0.048
2850,-0.022
2851,-0.083
2852,0.014
2853,0.003
2854,0.017
2855,0.016
2856,0.023
2857,0.025
2858,0.029
2859,0.013
2860,0.013
2861,-0.003
2862,0.006
2863,0.008
2864,0.002
2865,0.019
2866,-0.002
2867,0.047
2868,0.045
2869,0.014
2870,-0.003
2871,-0.006
2872,-0.003
2873,-0.004
2874,-0.003
2875,-0.006
2876,-0.024
2877,-0.001
2878,-0.005
2879,-0.003
2880,-0.003
2881,0.001
2882,0.013
2883,0.008
2884,0.027
2885,0.012
2886,-0.019
2887,0.021
2888,-0.034
2889,0.003
2890,-0.016
2891,0.02
2892,0.006
2893,0.021
2894,0.007
2895,0.027
2896,0.065
2897,0.023
2898,0.012
2899,0.02
2900,-0.017
2901,-0.003
2902,0.045
2903,0.03
2904,0.021
2905,0.013
2906,0.008
2907,-0.02
2908,-0.008
2909,0.004
2910,-0.004
2911,0.026
2912,0.02
2913,-0.005
2914,0.014
2915,0.001
2916,0.013
2917,-0.001
2918,0.008
2919,0.006
2920,-0.1
2921,-0.002
2922,0.034
2923,0.006
2924,0.016
2925,0.014
2926,-0.004
2927,0.011
2928,0.001
2929,0.038
2930,0.02
2931,0.035
2932,0.027
2933,0.023
2934,0.018
2935,0.02
2936,0.019
2937,-0.005
2938,-0.02
2939,-0.003
2940,0.03
2941,0.036
2942,0.022
2943,0.019
2944,0.029
2945,0.015
2946,-0.006
2947,-0.003
2948,-0.004
2949,0
2950,0.004
2951,0.032
2952,-0.003
2953,-0.006
2954,-0.004
2955,-0.03
2956,-0.016
2957,-0.001
2958,0.005
2959,-0.001
2960,0.006
2961,-0.018
2962,0.018
2963,-0.003
2964,-0.016
2965,-0.001
2966,-0.004
2967,-0.007
2968,0.02
2969,-0.006
2970,0.013
2971,0.016
2972,0
2973,-0.004
2974,0.014
2975,0.024
2976,0.017
2977,0.019
2978,0.022
2979,0.067
2980,0.005
2981,0.019
2982,0.016
2983,0.008
2984,0.027
2985,0.017
2986,0.018
2987,0.043
2988,0.02
2989,0.042
2990,0.032
2991,-0.025
2992,0.055
2993,0.055
2994,0.046
2995,-0.005
2996,-0.019
2997,-0.018
2998,0.008
2999,0.034
3000,0.023
3001,0.015
3002,0.023
3003,0.018
3004,0.012
3005,-0.01
3006,0.014
3007,0.021
3008,0.025
3009,0.048
3010,0.01
3011,0.034
3012,0.004
3013,0.063
3014,0.012
3015,0.015
3016,0.013
3017,0.031
3018,0.015
3019,0.028
3020,-0.006
3021,-0.037
3022,0.035
3023,0.026
3024,0.034
3025,0.028
3026,-0.006
3027,0.007
3028,0.015
3029,-0.006
3030,-0.001
3031,0.073
3032,0.068
3033,0.011
3034,0.042
3035,0.011
3036,-0.002
3037,-0.001
3038,-0.008
3039,0.002
3040,0.004
3041,0.011
3042,0.002
3043,-0.003
3044,-0.003
3045,0
3046,0.016
3047,0.036
3048,-0.039
3049,0.022
3050,0.015
3051,0.022
3052,-0.001
3053,0.022
3054,0.013
3055,0
3056,0.009
3057,0.086
3058,0.004
3059,0.014
3060,0.017
3061,0
3062,0.05
3063,-0.028
3064,0.001
3065,0.015
3066,0.016
3067,0.014
3068,-0.034
3069,0.008
3070,-0.004
3071,0.054
3072,0.002
3073,0.022
3074,0.068
3075,0.021
3076,0.016
3077,0.021
3078,0.027
3079,-0.005
3080,-0.009
3081,0.004
3082,0.012
3083,0.009
3084,0.013
3085,0.015
3086,0.01
3087,0.038
3088,0.026
3089,0.024
3090,0.012
3091,0.023
3092,0.007
3093,0.02
3094,0.014
3095,0.051
3096,0.02
3097,0.016
3098,0.014
3099,-0.015
3100,-0.003
3101,0.016
3102,0.021
3103,0.03
3104,0.015
3105,0.016
3106,0.021
3107,0.017
3108,0.009
3109,0.011
3110,0.015
3111,0
3112,-0.026
3113,-0.003
3114,-0.019
3115,-0.021
3116,-0.001
3117,-0.017
3118,0.007
3119,0.026
3120,0.023
3121,0.038
3122,0.005
3123,0.014
3124,0.013
3125,-0.002
3126,0.021
3127,0.017
3128,0.027
3129,0.003
3130,0.011
3131,0.017
3132,0.03
3133,-0.016
3134,0
3135,0.008
3136,-0.006
3137,0.002
3138,-0.004
3139,0
3140,0.004
3141,0.018
3142,-0.007
3143,0.039
3144,0.02
3145,0.019
3146,0.006
3147,0.013
3148,0.01
3149,0.006
3150,0.013
3151,0.003
3152,0.02
3153,-0.003
3154,0.004
3155,0.014
3156,0.028
3157,-0.007
3158,0.094
3159,-0.004
3160,0.053
3161,0.034
3162,0.012
3163,-0.016
3164,-0.002
3165,-0.009
3166,-0.016
3167,0.062
3168,-0.042
3169,0.008
3170,0.015
3171,-0.002
3172,0.008
3173,-0.006
3174,0.016
3175,-0.012
3176,0.013
3177,0
3178,-0.009
3179,-0.003
3180,0.019
3181,-0.008
3182,-0.008
3183,0.001
3184,0.008
3185,-0.001
3186,0.007
3187,0.016
3188,0.019
3189,-0.002
3190,0.021
3191,-0.062
3192,-0.001
3193,-0.001
3194,0.024
3195,-0.018
3196,0.002
3197,-0.013
3198,-0.004
3199,-0.023
3200,0.032
3201,0.025
3202,0.019
3203,0.015
3204,0.024
3205,0.015
3206,0.009
3207,0.015
3208,0.002
3209,-0.067
3210,0.012
3211,0.023
3212,0.014
3213,0.003
3214,-0.001
3215,0.015
3216,0.01
3217,0.005
3218,0.001
3219,0.128
3220,0.116
3221,0.016
3222,0.032
3223,0.016
3224,0.015
3225,0.023
3226,0.043
3227,-0.003
3228,0.002
3229,0.014
3230,0.123
3231,0
3232,0.002
3233,0.011
3234,0.002
3235,-0.001
3236,0.005
3237,0.016
3238,-0.02
3239,-0.006
3240,-0.01
3241,0.002
3242,0.026
3243,0.021
3244,0.016
3245,0.009
3246,0.013
3247,0.006
3248,-0.047
3249,-0.002
3250,0.013
3251,0.018
3252,0.002
3253,0.024
3254,0.017
3255,0.019
3256,0.018
3257,0.082
3258,-0.001
3259,-0.003
3260,0.086
3261,0.023
3262,0.015
3263,0.003
3264,0.011
3265,0.03
3266,0.016
3267,0.017
3268,-0.011
3269,-0.015
3270,-0.013
3271,-0.008
3272,0.02
3273,-0.07
3274,0.02
3275,0.026
3276,0.042
3277,0.027
3278,0.005
3279,-0.004
3280,-0.023
3281,0.003
3282,0.065
3283,0.032
3284,0.017
3285,0.006
3286,-0.008
3287,0.023
3288,-0.01
3289,0.015
3290,0.001
3291,0.031
3292,0.008
3293,-0.007
3294,0.007
3295,0.002
3296,0.015
3297,0.011
3298,0.02
3299,0.018
3300,0.013
3301,0.001
3302,-0.004
3303,0.031
3304,-0.009
3305,-0.008
3306,-0.003
3307,-0.013
3308,-0.004
3309,-0.012
3310,-0.003
3311,0.026
3312,-0.014
3313,-0.003
3314,-0.006
3315,0.006
3316,0.01
3317,0.012
3318,0.009
3319,0.025
3320,0.02
3321,0.039
3322,0.023
3323,-0.003
3324,0.005
3325,-0.005
3326,0.013
3327,-0.011
3328,0.029
3329,0.019
3330,-0.045
3331,0.016
3332,0.007
3333,0.015
3334,-0.014
3335,0.012
3336,0.007
3337,-0.007
3338,0.006
3339,-0.011
3340,-0.007
3341,-0.001
3342,0.02
3343,-0.014
3344,-0.012
3345,0
3346,0.011
3347,0.005
3348,-0.001
3349,-0.003
3350,0.018
3351,0.026
3352,0.028
3353,0.016
3354,0.009
3355,-0.003
3356,-0.017
3357,-0.002
3358,0.008
3359,-0.019
3360,0.007
3361,0.024
3362,-0.009
3363,0.004
3364,0.008
3365,0.031
3366,0.04
3367,-0.003
3368,-0.001
3369,0.005
3370,0.002
3371,-0.003
3372,0.011
3373,0.013
3374,0.024
3375,-0.008
3376,-0.007
3377,0.002
3378,-0.006
3379,-0.016
3380,-0.009
3381,0.009
3382,0.016
3383,0.006
3384,0.025
3385,0.001
3386,0.022
3387,0.032
3388,0.034
3389,0.02
3390,0.02
3391,0.015
3392,0.006
3393,-0.003
3394,-0.001
3395,-0.003
3396,-0.003
3397,0.016
3398,0.025
3399,0.041
3400,0.027
3401,-0.008
3402,0.018
3403,0.001
3404,0.009
3405,0.033
3406,0.005
3407,-0.011
3408,0.003
3409,0.003
3410,0.015
3411,0.012
3412,0.012
3413,0.018
3414,-0.003
3415,0.019
3416,-0.003
3417,0.015
3418,0.023
3419,0
3420,0.007
3421,0.007
3422,0.014
3423,0.011
3424,0.013
3425,-0.002
3426,-0.006
3427,-0.002
3428,0.047
3429,0.015
3430,0.104
3431,-0.001
3432,-0.014
3433,0.03
3434,0.019
3435,0.017
3436,-0.019
3437,0.038
3438,0.017
3439,0.01
3440,0.016
3441,0.029
3442,0.02
3443,0.016
3444,0.014
3445,0.012
3446,0.014
3447,-0.002
3448,0.038
3449,0.008
3450,0.015
3451,0.025
3452,-0.003
3453,0.015
3454,0.017
3455,-0.006
3456,0.003
3457,-0.003
3458,-0.001
3459,0.011
3460,-0.003
3461,-0.001
3462,0.102
3463,0.015
3464,-0.025
3465,-0.003
3466,0.014
3467,0.016
3468,0.013
3469,-0.004
3470,-0.018
3471,0.031
3472,0.024
3473,-0.022
3474,0.016
3475,0.029
3476,0.007
3477,0.042
3478,0.022
3479,0.051
3480,0.019
3481,0.021
3482,0.041
3483,-0.011
3484,0.03
3485,-0.003
3486,0.035
3487,-0.004
3488,0.009
3489,-0.096
3490,0.025
3491,0.017
3492,0.016
3493,0.015
3494,0.007
3495,-0.001
3496,0.006
3497,-0.003
3498,-0.003
3499,0.015
3500,0.015
3501,0.033
3502,0.025
3503,0.021
3504,0.009
3505,0.035
3506,0.03
3507,0.009
3508,0.023
3509,0.018
3510,0.025
3511,0.018
3512,0.008
3513,0.011
3514,0.018
3515,0
3516,-0.052
3517,-0.006
3518,0.024
3519,-0.016
3520,0.033
3521,0.03
3522,0.017
3523,-0.003
3524,-0.003
3525,0.014
3526,-0.007
3527,0.017
3528,0.008
3529,0.032
3530,0.002
3531,0.059
3532,0.013
3533,0.03
3534,0.015
3535,0.011
3536,0.012
3537,0.017
3538,0.019
3539,0.013
3540,0.012
3541,-0.003
3542,-0.013
3543,0.017
3544,0.037
3545,-0.016
3546,0.033
3547,-0.008
3548,0.028
3549,0
3550,0.007
3551,0.008
3552,0.054
3553,0.021
3554,0.021
3555,0.045
3556,0.037
3557,0.011
3558,0.007
3559,0.019
3560,0.011
3561,-0.004
3562,-0.004
3563,0.003
3564,0.008
3565,0.011
3566,0.016
3567,-0.001
3568,0.038
3569,-0.014
3570,0.001
3571,0.014
3572,0.025
3573,-0.024
3574,-0.003
3575,-0.004
3576,0.004
3577,-0.019
3578,0.014
3579,0.014
3580,0.03
3581,0.015
3582,0.023
3583,0.004
3584,0.017
3585,0.011
3586,-0.007
3587,0.033
3588,0.003
3589,-0.001
3590,0.027
3591,0.021
3592,0.028
3593,0.043
3594,-0.009
3595,0.02
3596,0.007
3597,0.023
3598,0.003
3599,-0.001
3600,-0.004
3601,0.033
3602,-0.005
3603,0.015
3604,0.007
3605,0.007
3606,0.063
3607,0.015
3608,0.018
3609,0.026
3610,0.019
3611,-0.006
3612,0.015
3613,0.088
3614,0.027
3615,-0.007
3616,-0.017
3617,-0.006
3618,0.015
3619,0.028
3620,0.012
3621,-0.007
3622,0.024
3623,0.011
3624,0.002
3625,-0.007
3626,0.014
3627,0.013
3628,0.019
3629,0.031
3630,0.015
3631,0.019
3632,-0.001
3633,0.001
3634,-0.008
3635,0.004
3636,0.018
3637,0.002
3638,0.018
3639,0.016
3640,0.021
3641,0.009
3642,0.002
3643,-0.003
3644,0.005
3645,0.002
3646,-0.008
3647,-0.005
3648,0.067
3649,0.02
3650,0.015
3651,0.02
3652,0.04
3653,0.017
3654,0.022
3655,0.026
3656,-0.016
3657,0.026
3658,0.024
3659,0.007
3660,-0.011
3661,-0.011
3662,0.009
3663,0.018
3664,-0.012
3665,0.008
3666,0.021
3667,0.024
3668,-0.011
3669,-0.003
3670,0.006
3671,0.02
3672,0.001
3673,0.006
3674,0
3675,-0.008
3676,0.001
3677,-0.009
3678,0.006
3679,-0.001
3680,0.014
3681,0.02
3682,0.006
3683,0.029
3684,0.108
3685,0.014
3686,-0.002
3687,0.019
3688,0.032
3689,0.003
3690,0.011
3691,-0.118
3692,0.034
3693,0.026
3694,0.019
3695,0.02
3696,0.021
3697,0.021
3698,0.004
3699,-0.007
3700,0.016
3701,0.017
3702,0.02
3703,0.01
3704,-0.005
3705,0.024
3706,0.009
3707,0.014
3708,-0.004
3709,0
3710,-0.003
3711,0.008
3712,-0.002
3713,0.011
3714,-0.036
3715,0.007
3716,0.029
3717,-0.003
3718,0.016
3719,-0.006
3720,0.026
3721,0.031
3722,0.022
3723,0.003
3724,-0.001
3725,0.019
3726,0.003
3727,0.019
3728,0.005
3729,0.009
3730,0.036
3731,-0.004
3732,0.027
3733,0.002
3734,0.024
3735,-0.003
3736,-0.003
3737,0.022
3738,-0.004
3739,0.019
3740,-0.011
3741,-0.001
3742,-0.003
3743,0.025
3744,-0.004
3745,0.002
3746,0.017
3747,0.023
3748,0.025
3749,0.02
3750,0
3751,0.003
3752,0.02
3753,0.004
3754,0.012
3755,0.017
3756,0.016
3757,0.015
3758,0.003
3759,0.011
3760,0.005
3761,0.001
3762,0.056
3763,0.02
3764,-0.007
3765,0.03
3766,0.014
3767,-0.007
3768,-0.006
3769,0.081
3770,-0.003
3771,-0.003
3772,0.024
3773,-0.013
3774,-0.008
3775,-0.004
3776,-0.007
3777,0.017
3778,-0.007
3779,0.059
3780,0.024
3781,0.021
3782,-0.019
3783,0.011
3784,0.006
3785,0.02
3786,0.025
3787,0.015
3788,0.014
3789,0.033
3790,0.025
3791,0.018
3792,0.033
3793,-0.002
3794,0.002
3795,0.016
3796,0
3797,0.024
3798,0.017
3799,0.02
3800,0.017
3801,0.01
3802,0.02
3803,0.01
3804,0.022
3805,0.012
3806,0.024
3807,0.001
3808,0.008
3809,-0.01
3810,0.014
3811,-0.015
3812,-0.013
3813,0.058
